median_income,percent_college,percent_lunch,percent_married,rate_unemployment,school_level,school_type,state,year,zip_code,average_act,region
56396.0,0.647851991219818,0.469652327637006,0.534303534303534,0.140950015523129,High,Regular School,GA,2016-2017,30094,19.0537240537241,SE
58614.0,0.65993465993466,0.7,0.573481384715872,0.236517218973359,High,Regular School,GA,2016-2017,30294,16.2454212454212,SE
82269.0,0.700573667272982,0.183387270765912,0.816952678107124,0.0873730599731749,High,Regular School,GA,2016-2017,30548,22.8144078144078,SE
28090.0,0.342713567839196,0.738396624472574,0.830188679245283,0.104626334519573,High,Regular School,MI,2016-2017,48126,18.2,LK
50326.0,0.651539708265802,0.155913978494624,0.871581450653983,0.0733740967204002,High,Regular School,MI,2016-2017,49087,21.8,LK
63472.0,0.586466165413534,0.312631578947368,0.646892655367232,0.135406698564593,High,Regular School,PA,2016-2017,18322,21.3247863247863,NE
68852.0,0.731599607458292,0.335297583971715,0.652818991097923,0.0747051114023591,High,Regular School,TX,2016-2017,76310,22.3748473748474,S
104961.0,0.756294964028777,0.0567338282078473,0.926724137931034,0.0609695152423788,High,Regular School,IL,2016-2017,60451,22.8,LK
80027.0,0.691597414589104,0.677623261694058,0.834910620399579,0.0252596126859388,High,Regular School,TX,2016-2017,78653,16.8315018315018,S
87128.0,0.743964421855146,0.477115117891817,0.859649122807018,0.0752496433666191,High,Regular School,FL,2016-2017,33913,19.1758241758242,SE
30833.0,0.413971539456662,0.621527777777778,0.572209211553474,0.0988962472406181,High,Regular School,GA,2016-2017,30705,18.028083028083,SE
57554.0,0.676050044682752,0.324457593688363,0.705669481302774,0.0483114446529081,High,Regular School,WI,2016-2017,54935,22.5,LK
61657.0,0.668567355666429,0.385350318471338,0.675229357798165,0.0685192234488009,High,Regular School,OH,2016-2017,44074,21.0,LK
39779.0,0.555399473222125,0.640457222029789,0.719803600654665,0.117581187010078,High,Regular School,TX,2016-2017,77083,18.028083028083,S
69318.0,0.659556313993174,0.690243902439024,0.493540051679587,0.0537944284341979,High,Regular School,NY,2016-2017,11411,16.4163614163614,NE
78825.0,0.68021978021978,0.0352941176470588,0.8758231420508,0.0632208457923964,High,Regular School,NJ,2016-2017,7066,21.5934065934066,NE
53365.0,0.414654454621149,0.27390180878553,0.830339321357285,0.0872576177285319,High,Regular School,PA,2016-2017,17267,20.3724053724054,NE
64335.0,0.655829596412556,0.21280276816609,0.748732802317161,0.0487619047619048,High,Regular School,IL,2016-2017,61084,20.3,LK
43460.0,0.57282552753474,0.316784869976359,0.663133097762073,0.0758980301274623,High,Regular School,MI,2016-2017,49250,19.4,LK
41552.0,0.447976878612717,0.414758269720102,0.719864176570458,0.125870646766169,High,Regular School,MI,2016-2017,49274,19.1,LK
40484.0,0.625761531766754,0.359259259259259,0.777486910994764,0.0908119658119658,High,Regular School,OH,2016-2017,45750,23.0,LK
41232.0,0.377196935556557,0.460992907801418,0.631483166515014,0.127131027764247,High,Regular School,GA,2016-2017,30529,20.2503052503052,SE
27123.0,0.408882082695253,0.771812080536913,0.540241977906365,0.17296786389414,High,Regular School,TX,2016-2017,78559,17.0757020757021,S
52857.0,0.513113651647613,0.259259259259259,0.601864181091877,0.0496209510682288,High,Regular School,NC,2016-2017,27511,23.9133089133089,SE
50987.0,0.43497199751089,0.259319286871961,0.778267254038179,0.061101243339254,High,Regular School,PA,2016-2017,15323,21.1294261294261,NE
23368.0,0.317258883248731,0.786561264822134,0.17680608365019,0.0588803088803089,High,Regular School,MO,2016-2017,63851,17.3,LK
33486.0,0.390337877889745,0.527746319365798,0.404795486600846,0.136056838365897,High,Regular School,TX,2016-2017,77590,19.1269841269841,S
45625.0,0.533173461231015,0.525252525252525,0.708117443868739,0.1,High,Regular School,TX,2016-2017,75124,19.957264957265,S
110021.0,0.862244897959184,0.139817629179331,0.911196911196911,0.0347113884555382,High,Regular School,OH,2016-2017,43147,23.0,LK
34881.0,0.326053988474371,0.665853658536585,0.710831721470019,0.144640234948605,High,Regular School,TN,2016-2017,37722,18.4,SE
37929.0,0.399789029535865,0.57037037037037,0.867741935483871,0.161270616982285,High,Regular School,MO,2016-2017,65078,20.2,LK
34861.0,0.540517607127705,0.425211665098777,0.65678776290631,0.114861460957179,High,Regular School,NC,2016-2017,28125,20.1037851037851,SE
41743.0,0.560409556313993,0.369402985074627,0.722869955156951,0.0578580221583915,High,Regular School,WI,2016-2017,54728,22.1,LK
32604.0,0.458904109589041,0.99618320610687,0.336336336336336,0.205623901581722,High,Regular School,GA,2016-2017,31903,17.6373626373626,SE
62201.0,0.497135301895108,0.379061371841155,0.936190476190476,0.0583675330597355,High,Regular School,OH,2016-2017,45306,22.0,LK
50051.0,0.546805736636245,0.227678571428571,0.842991913746631,0.0512202470623682,High,Regular School,PA,2016-2017,17756,21.0805860805861,NE
46563.0,0.409684857801691,0.419540229885057,0.523946360153257,0.283538796229152,High,Regular School,IL,2016-2017,60099,20.1,LK
54052.0,0.52909796314258,0.0630252100840336,0.443838604143948,0.0258985200845666,High,Regular School,NJ,2016-2017,7095,28.968253968254,NE
52939.0,0.384549600912201,0.383386581469649,0.694842962388523,0.0955206170275883,High,Regular School,TX,2016-2017,75152,20.2991452991453,S
32847.0,0.529926496324816,0.548764629388817,0.494223363286264,0.145778114350625,High,Regular School,NC,2016-2017,27828,19.2002442002442,SE
48359.0,0.662076271186441,0.485471296952516,0.777777777777778,0.0720338983050847,High,Regular School,IL,2016-2017,61701,19.8,LK
20909.0,0.365933170334148,0.429752066115702,0.28643216080402,0.11436170212766,High,Regular School,MO,2016-2017,65560,20.3,LK
44804.0,0.580996884735203,0.270321361058601,0.81560773480663,0.09975131251727,High,Regular School,OH,2016-2017,43056,22.0,LK
66944.0,0.585762064022934,0.12962962962963,0.822170900692841,0.102983638113571,High,Regular School,IL,2016-2017,60051,20.7,LK
32746.0,0.544479495268139,0.445958219800182,0.653288740245262,0.156847742922724,High,Regular School,TX,2016-2017,76543,19.7619047619048,S
36237.0,0.339509263895844,0.286666666666667,0.571428571428571,0.0886278697277096,High,Regular School,OH,2016-2017,44654,22.0,LK
60988.0,0.517710309930424,0.720134874759152,0.607361963190184,0.0914454277286136,High,Regular School,TX,2016-2017,77035,15.5372405372405,S
77120.0,0.684704184704185,0.0679365079365079,0.859130434782609,0.0692989524576954,High,Regular School,MA,2016-2017,1863,23.3272283272283,NE
66750.0,0.651563753007217,0.148713060057197,0.764186633039092,0.0386317907444668,High,Regular School,PA,2016-2017,18104,23.7912087912088,NE
42931.0,0.413669064748201,0.725536992840095,0.402777777777778,0.204485488126649,High,Regular School,LA,2016-2017,70538,17.0,S
81000.0,0.59967118783395,0.164359861591695,0.747102212855637,0.19592010199745,High,Regular School,NJ,2016-2017,7843,21.3980463980464,NE
55274.0,0.560165975103734,0.180654338549075,0.821240105540897,0.0740868366643694,High,Regular School,IN,2016-2017,46936,20.960927960928,LK
51685.0,0.700854700854701,0.257550796265788,0.96529284164859,0.0761217948717949,High,Regular School,PA,2016-2017,18974,21.3980463980464,NE
43750.0,0.445440956651719,0.879130434782609,0.72111846946284,0.0509342977697408,High,Regular School,GA,2016-2017,30319,18.003663003663,SE
72910.0,0.676831683168317,0.362158647594278,0.631496062992126,0.0393794749403341,High,Regular School,FL,2016-2017,33545,20.8363858363858,SE
44034.0,0.556807051909892,0.334862385321101,0.644508670520231,0.105390672319806,High,Regular School,OH,2016-2017,44473,21.0,LK
58581.0,0.588960342979636,0.0961538461538462,0.739837398373984,0.0996563573883162,High,Regular School,IL,2016-2017,61756,21.4,LK
50547.0,0.394702842377261,0.486005089058524,0.801369863013699,0.0624556422995032,High,Regular School,OH,2016-2017,44231,22.0,LK
41359.0,0.322372662798195,0.711077844311377,0.413486005089059,0.207692307692308,High,Regular School,TN,2016-2017,38117,16.6,SE
41447.0,0.635050251256281,0.345518867924528,0.477810650887574,0.126227208976157,High,Regular School,MO,2016-2017,63301,21.0,LK
92222.0,0.75968992248062,0.595993836671803,0.73352435530086,0.0393794749403341,High,Regular School,NY,2016-2017,11361,21.3980463980464,NE
40902.0,0.456146788990826,0.347718865598027,0.457739791073124,0.143312101910828,High,Regular School,IN,2016-2017,47170,19.8693528693529,LK
101058.0,0.823634053367217,0.405782137325761,0.918421052631579,0.0386435331230284,High,Regular School,TX,2016-2017,76001,20.2503052503052,S
41971.0,0.294570329200513,0.756944444444444,0.49331550802139,0.0988452655889145,High,Regular School,NJ,2016-2017,7105,17.1245421245421,NE
23750.0,0.358302776322682,0.462915601023018,0.2944,0.166192373363688,High,Regular School,MI,2016-2017,49221,19.6,LK
35161.0,0.491259364966108,0.230954676952748,0.675632060247445,0.0522058823529412,High,Regular School,TX,2016-2017,75069,22.9365079365079,S
180125.0,0.955842888509393,0.0467330160103851,0.944539982803095,0.0379495893514585,High,Regular School,MI,2016-2017,48168,25.1,LK
41313.0,0.541776142932212,0.288647342995169,0.392487046632124,0.0252347417840376,High,Regular School,PA,2016-2017,17870,21.7155067155067,NE
44596.0,0.5,0.326295585412668,0.780673181324647,0.0726622989874926,High,Regular School,PA,2016-2017,16403,21.6178266178266,NE
56799.0,0.689251507626818,0.141732283464567,0.845070422535211,0.0929965556831228,High,Regular School,WI,2016-2017,53925,22.9,LK
98977.0,0.82385834109972,0.0509857239972808,0.846932321315623,0.0350997935306263,High,Regular School,MA,2016-2017,1532,24.4505494505495,NE
31909.0,0.336409783110291,0.705008809463881,0.51044474393531,0.176456310679612,High,Regular School,TX,2016-2017,77072,17.1978021978022,S
46810.0,0.517123287671233,0.421232876712329,0.76150234741784,0.0984478935698448,High,Regular School,MI,2016-2017,49067,20.0,LK
67369.0,0.844934917940011,0.992788461538462,0.958791208791209,0.100479424690372,High,Regular School,NY,2016-2017,10019,14.5604395604396,NE
49500.0,0.470553935860058,0.279373368146214,0.662177328843995,0.0504780114722753,High,Regular School,MO,2016-2017,65063,20.7,LK
69500.0,0.480051069262688,0.380107941403238,0.703787878787879,0.0923893805309735,High,Regular School,IN,2016-2017,46368,19.5543345543346,LK
64282.0,0.637817497648166,0.695703354914656,0.555102040816327,0.119781631342325,High,Regular School,IL,2016-2017,60402,17.6,LK
67369.0,0.844934917940011,0.994555353901996,0.958791208791209,0.100479424690372,High,Regular School,NY,2016-2017,10019,15.7081807081807,NE
59488.0,0.49276361130255,0.583606557377049,0.812136325852037,0.081282624906786,High,Regular School,OH,2016-2017,45881,23.0,LK
70634.0,0.944552529182879,0.0,0.87719298245614,0.0230414746543779,High,Regular School,OH,2016-2017,43215,17.0,LK
20671.0,0.398994974874372,0.993865030674847,0.138769670958512,0.179470198675497,High,Regular School,NY,2016-2017,10460,13.8278388278388,NE
38429.0,0.187757504414361,0.639914772727273,0.497167138810198,0.126682986536108,High,Regular School,MA,2016-2017,2150,18.3455433455433,NE
56442.0,0.615582743077914,0.3,0.825674690007294,0.123868163708801,High,Regular School,WA,2016-2017,98294,21.8864468864469,NW
42426.0,0.337708830548926,0.738823529411765,0.657725321888412,0.123004694835681,High,Regular School,LA,2016-2017,71411,16.4,S
41667.0,0.685544554455446,0.342710997442455,0.42907180385289,0.0884531590413943,High,Regular School,WI,2016-2017,54494,22.2,LK
33023.0,0.432566531348669,0.676923076923077,0.33439744612929,0.140262361251261,High,Regular School,MI,2016-2017,48340,14.6,LK
46641.0,0.725637808448348,0.687657430730479,0.610541727672035,0.0321897501058873,High,Regular School,TX,2016-2017,78204,18.980463980464,S
86012.0,0.715724015398282,0.100294985250737,0.909985935302391,0.0507965133754133,High,Regular School,IL,2016-2017,60047,24.2,LK
52304.0,0.705982905982906,0.274137931034483,0.843891402714932,0.162720097146327,High,Regular School,MI,2016-2017,48017,19.7,LK
63967.0,0.546001719690456,0.262430939226519,0.658823529411765,0.0527777777777778,High,Regular School,IN,2016-2017,47995,22.2625152625153,LK
24007.0,0.472006220839813,0.472727272727273,0.282142857142857,0.206896551724138,High,Regular School,NC,2016-2017,28472,18.956043956044,SE
37981.0,0.568337129840547,0.915167095115681,0.379505300353357,0.100997105178514,High,Regular School,OH,2016-2017,45239,17.0,LK
30898.0,0.240910352484041,0.826352530541012,0.551147227533461,0.136096605744125,High,Regular School,TN,2016-2017,38122,15.8,SE
54023.0,0.719693339722089,0.613240418118467,0.855442176870748,0.164741336012054,High,Regular School,MI,2016-2017,48197,15.3,LK
60152.0,0.498137307078233,0.271714922048998,0.607594936708861,0.0486725663716814,High,Regular School,NJ,2016-2017,8096,20.7631257631258,NE
37183.0,0.451821862348178,0.435261707988981,0.652495378927911,0.0482456140350877,High,Regular School,TN,2016-2017,38571,19.8,SE
60536.0,0.414814814814815,0.571705426356589,0.758150113722517,0.0693747147421269,High,Regular School,TX,2016-2017,78052,18.3699633699634,S
54161.0,0.729745259528826,0.430593607305936,0.633322611772274,0.133209745762712,High,Regular School,TX,2016-2017,76549,19.0537240537241,S
43366.0,0.396516808424463,0.433207138994051,0.746875,0.102584181675803,High,Regular School,TX,2016-2017,77378,19.957264957265,S
20169.0,0.347605893186004,0.744360902255639,0.194122196442382,0.216686674669868,High,Regular School,NY,2016-2017,11201,15.0976800976801,NE
38295.0,0.468288444830582,0.430232558139535,0.668131868131868,0.0994764397905759,High,Regular School,WI,2016-2017,54819,21.0,LK
68750.0,0.744775608084961,0.125729989694263,0.688735177865613,0.0712564543889845,High,Regular School,TX,2016-2017,77450,24.2063492063492,S
60556.0,0.532516493873704,0.576,0.649940262843489,0.12737843551797,High,Regular School,IL,2016-2017,60954,18.1,LK
32767.0,0.70032930845225,0.317269076305221,0.702150537634409,0.0889962055881338,High,Regular School,TX,2016-2017,76401,20.9096459096459,S
42798.0,0.321135991261606,0.306024096385542,0.577433628318584,0.141025641025641,High,Regular School,OH,2016-2017,45106,22.0,LK
39041.0,0.471040492055356,0.298288508557457,0.729126213592233,0.0613756613756614,High,Regular School,OH,2016-2017,45851,21.0,LK
28337.0,0.470410221923336,0.330308529945554,0.4112,0.0544388609715243,High,Regular School,IN,2016-2017,46975,19.4639804639805,LK
41875.0,0.660660660660661,0.560117302052786,0.645238095238095,0.0530579181855002,High,Regular School,KY,2016-2017,40403,19.8,LK
100083.0,0.799043062200957,0.252955082742317,0.760115606936416,0.0232067510548523,High,Regular School,MI,2016-2017,48197,21.6,LK
93567.0,0.86746563271061,0.12004662004662,0.919614147909968,0.0352983988355167,High,Regular School,OH,2016-2017,44116,24.0,LK
57792.0,0.601294008906815,0.747630331753555,0.74661487236404,0.0753754048483659,High,Regular School,TX,2016-2017,79928,16.4163614163614,S
47159.0,0.511157239231967,0.296738265712013,0.561338289962825,0.137809187279152,High,Regular School,IN,2016-2017,46755,20.8388278388278,LK
41625.0,0.495693779904306,0.342281879194631,0.590142671854734,0.133066818960594,High,Regular School,NC,2016-2017,28127,19.3711843711844,SE
22899.0,0.42720139494333,0.828054298642534,0.141187050359712,0.204572803850782,High,Regular School,LA,2016-2017,71302,16.9,S
73125.0,0.65210843373494,0.467336683417085,0.807387862796834,0.0358441558441558,High,Regular School,OH,2016-2017,43402,22.0,LK
35970.0,0.542898691226369,0.436981132075472,0.720196353436185,0.0482680295286769,High,Regular School,MO,2016-2017,64850,21.4,LK
72281.0,0.729138166894665,0.144702842377261,0.889468196037539,0.0704828660436137,High,Regular School,MI,2016-2017,48158,21.0,LK
25049.0,0.357525282569899,0.649006622516556,0.452322738386308,0.116504854368932,High,Regular School,TN,2016-2017,38012,17.4,SE
41695.0,0.563420158550396,0.369294605809129,0.677009873060649,0.0746268656716418,High,Regular School,PA,2016-2017,15370,20.006105006105,NE
22838.0,0.305769230769231,0.686446886446886,0.302631578947368,0.215986394557823,High,Regular School,TX,2016-2017,78408,16.5873015873016,S
41149.0,0.356422326832549,0.222222222222222,0.684329199549042,0.0403481012658228,High,Regular School,TX,2016-2017,77435,21.2026862026862,S
36181.0,0.316239316239316,0.663793103448276,0.663690476190476,0.202166064981949,High,Regular School,LA,2016-2017,71454,16.5,S
74622.0,0.76166804750069,0.323353293413174,0.572413793103448,0.104521432765708,High,Regular School,WA,2016-2017,98092,21.7887667887668,NW
61488.0,0.544717887154862,0.27807486631016,0.770222743259086,0.168027019420208,High,Regular School,IL,2016-2017,60050,20.4,LK
52857.0,0.506317689530686,0.423656927426956,0.458477508650519,0.126126126126126,High,Regular School,PA,2016-2017,19320,19.6642246642247,NE
51900.0,0.703991130820399,0.161255411255411,0.173913043478261,0.0644865525672372,High,Regular School,TN,2016-2017,37203,27.4,SE
67197.0,0.788461538461538,0.102928870292887,0.681075888568684,0.0658153241650295,High,Regular School,IL,2016-2017,62025,22.9,LK
84616.0,0.696505608283003,0.153577661431065,0.683587140439932,0.0812236286919831,High,Regular School,MA,2016-2017,1516,21.3003663003663,NE
106738.0,0.951950523311132,0.0487309644670051,0.890464933018124,0.0372340425531915,High,Regular School,MI,2016-2017,49506,24.7,LK
43802.0,0.36987270155587,0.282527881040892,0.840064620355412,0.0966453674121406,High,Regular School,IN,2016-2017,47946,21.2466422466422,LK
48800.0,0.413555194805195,0.376241721854305,0.465698143664245,0.0962199312714777,High,Regular School,TX,2016-2017,76039,21.031746031746,S
64188.0,0.701298701298701,0.413164155432197,0.653163580246914,0.100352889280988,High,Regular School,GA,2016-2017,31302,18.5164835164835,SE
44362.0,0.719328703703704,0.0954063604240283,0.550751879699248,0.0601454064771976,High,Regular School,FL,2016-2017,32578,25.5982905982906,SE
45388.0,0.606130980027868,0.30040206777714,0.749784296807593,0.101229508196721,High,Regular School,IN,2016-2017,46750,21.5274725274725,LK
67083.0,0.656962469309014,0.168413173652695,0.744423791821561,0.117424242424242,High,Regular School,IL,2016-2017,60151,21.1,LK
34444.0,0.479802955665025,0.433489827856025,0.552505966587112,0.144796380090498,High,Regular School,FL,2016-2017,32726,21.7399267399267,SE
46587.0,0.652605459057072,0.24780316344464,0.4521625163827,0.0535102739726027,High,Regular School,PA,2016-2017,18643,20.2747252747253,NE
37944.0,0.485205110961668,0.302358827734096,0.256034482758621,0.118957545187053,High,Regular School,FL,2016-2017,32043,21.6422466422466,SE
28841.0,0.385124404446797,0.564516129032258,0.587026591458501,0.0820678513731826,High,Regular School,TN,2016-2017,37160,17.7,SE
37087.0,0.540418547394337,0.273947528981086,0.281762295081967,0.0286995515695067,High,Regular School,KY,2016-2017,42303,20.2,LK
15705.0,0.378190255220418,0.525073746312684,0.108958837772397,0.149402390438247,High,Regular School,OH,2016-2017,45619,21.0,LK
24203.0,0.646889400921659,0.607777777777778,0.372146118721461,0.132743362831858,High,Regular School,OH,2016-2017,43701,21.0,LK
30571.0,0.457021276595745,0.788732394366197,0.340939597315436,0.108333333333333,High,Regular School,FL,2016-2017,33404,17.1733821733822,SE
95199.0,0.614880952380952,0.208150470219436,0.608893956670468,0.0248937462052216,High,Regular School,NJ,2016-2017,7960,23.2051282051282,NE
80169.0,0.666736183524505,0.378042184964846,0.775027808676307,0.0643093922651934,High,Regular School,TX,2016-2017,77522,19.5177045177045,S
22706.0,0.294760437097226,0.790502793296089,0.449830890642616,0.124632352941176,High,Regular School,GA,2016-2017,30721,13.8278388278388,SE
48442.0,0.746518105849582,0.559875583203733,0.660041841004184,0.0406238665215814,High,Regular School,TX,2016-2017,77802,21.1294261294261,S
44000.0,0.636100386100386,0.571776155717762,0.838095238095238,0.0988219895287958,High,Regular School,OH,2016-2017,44601,19.0,LK
49049.0,0.639079029247044,0.384036144578313,0.505555555555556,0.0801209372637944,High,Regular School,NC,2016-2017,28722,21.9108669108669,SE
51944.0,0.611849390919158,0.229777256740914,0.697530864197531,0.0818385650224215,High,Regular School,WI,2016-2017,53121,22.1,LK
82673.0,0.713859910581222,0.395672333848532,0.810136157337368,0.0936628138700678,High,Regular School,IL,2016-2017,60655,20.4,LK
53701.0,0.584259537398618,0.57258064516129,0.640502354788069,0.071003963011889,High,Regular School,IL,2016-2017,62257,20.8,LK
91875.0,0.930188679245283,0.706185567010309,0.38785046728972,0.0512351326623971,High,Regular School,NY,2016-2017,11222,16.6605616605617,NE
22391.0,0.356149732620321,0.867704280155642,0.185840707964602,0.119309262166405,High,Regular School,LA,2016-2017,71366,16.2,S
65972.0,0.815298507462687,0.719686162624822,0.764331210191083,0.0843881856540084,High,Regular School,IL,2016-2017,60643,17.9,LK
141875.0,0.832120329936924,0.1854893908282,0.980059820538385,0.0702702702702703,High,Regular School,NJ,2016-2017,7747,22.2771672771673,NE
56192.0,0.414073719483006,0.25,0.748124330117899,0.0761501850872554,High,Regular School,OH,2016-2017,43344,21.0,LK
31567.0,0.517575322812052,0.672680412371134,0.634865568083261,0.0816326530612245,High,Regular School,KY,2016-2017,41605,19.2,LK
43669.0,0.451375559820857,0.640928725701944,0.425430210325048,0.202110649184522,High,Regular School,FL,2016-2017,33334,18.4676434676435,SE
52407.0,0.510183299389002,0.503667481662592,0.485671191553544,0.19597855227882,High,Regular School,NJ,2016-2017,7205,16.3431013431013,NE
108715.0,0.978271138403401,0.794871794871795,0.882803943044907,0.0682148040638607,High,Regular School,NY,2016-2017,11215,17.5152625152625,NE
47101.0,0.545514730221781,0.368686868686869,0.615181518151815,0.0655948553054662,High,Regular School,PA,2016-2017,16417,21.4957264957265,NE
45229.0,0.544938505203406,0.508018623900673,0.375122428991185,0.102294455066922,High,Regular School,GA,2016-2017,30134,20.5921855921856,SE
61512.0,0.580635400907716,0.142578125,0.819444444444444,0.0424016282225237,High,Regular School,IN,2016-2017,47633,21.3711843711844,LK
47993.0,0.806660039761431,0.89587852494577,0.235514018691589,0.12093023255814,High,Regular School,NY,2016-2017,10451,16.1721611721612,NE
57431.0,0.64635761589404,0.208250497017893,0.654164637116415,0.0420582706766917,High,Regular School,GA,2016-2017,30189,23.0586080586081,SE
83969.0,0.749755620723363,0.274233637116819,0.802380952380952,0.088454011741683,High,Regular School,GA,2016-2017,30290,21.1294261294261,SE
35781.0,0.562850729517396,0.584251968503937,0.583897667419112,0.123515439429929,High,Regular School,TX,2016-2017,78539,20.1037851037851,S
47649.0,0.342657342657343,0.78411214953271,0.375,0.169437340153453,High,Regular School,NJ,2016-2017,7202,13.2173382173382,NE
42188.0,0.522032552600238,0.529141104294479,0.451834862385321,0.0999163879598662,High,Regular School,IN,2016-2017,47905,21.1733821733822,LK
27688.0,0.450346420323326,0.804826117814053,0.748712667353244,0.132088520055325,High,Regular School,TX,2016-2017,79907,15.6593406593407,S
41062.0,0.359717076456719,0.986425339366516,0.731991525423729,0.0611273792093704,High,Regular School,WA,2016-2017,98813,18.003663003663,NW
136313.0,0.910335689045936,0.0611650485436893,0.928614277144571,0.0473007712082262,High,Regular School,KY,2016-2017,40026,22.9,LK
63378.0,0.406183368869936,0.108333333333333,0.897350993377483,0.0277008310249307,High,Regular School,MO,2016-2017,65085,22.8,LK
21283.0,0.306084243369735,0.334862385321101,0.607652769845802,0.142532909668634,High,Regular School,TN,2016-2017,37745,21.3,SE
46738.0,0.514152319813248,0.372549019607843,0.486472690148035,0.0810898475510866,High,Regular School,TX,2016-2017,78016,18.4432234432234,S
38613.0,0.425172678434382,0.290378006872852,0.560621761658031,0.148858447488584,High,Regular School,IN,2016-2017,47025,20.1184371184371,LK
56912.0,0.539008894536213,0.306408544726302,0.940397350993378,0.10989010989011,High,Regular School,FL,2016-2017,32927,23.5225885225885,SE
61601.0,0.680276588738887,0.252712477396022,0.760475297060663,0.0820273424474825,High,Regular School,TX,2016-2017,78130,21.5689865689866,S
20233.0,0.315604085945756,0.833827893175074,0.24574780058651,0.206526598122485,High,Regular School,NY,2016-2017,10451,15.5372405372405,NE
45987.0,0.604040404040404,0.269230769230769,0.885885885885886,0.0615901455767077,High,Regular School,WI,2016-2017,54624,21.1,LK
67054.0,0.796511627906977,0.134654818865345,0.826359832635983,0.0849128127369219,High,Regular School,PA,2016-2017,19462,22.9120879120879,NE
56290.0,0.438852813852814,0.379699248120301,0.809462915601023,0.0706297822248381,High,Regular School,OH,2016-2017,45359,22.0,LK
58329.0,0.625744258576694,0.562214089661482,0.495787427090084,0.0596926713947991,High,Regular School,FL,2016-2017,33313,19.0537240537241,SE
120162.0,0.870432913724286,0.184419713831479,0.953178694158076,0.0358814352574103,High,Regular School,TX,2016-2017,75009,21.7887667887668,S
57938.0,0.493531384762817,0.404016538688718,0.525477707006369,0.189736346516008,High,Regular School,NJ,2016-2017,7032,19.7130647130647,NE
39696.0,0.497287522603978,0.65821325648415,0.496744186046512,0.138953942232631,High,Regular School,FL,2016-2017,33584,17.026862026862,SE
45981.0,0.582650466233399,0.369168356997972,0.573940847322142,0.0335022522522523,High,Regular School,WI,2016-2017,53965,21.9,LK
95139.0,0.921730830416799,0.12739965095986,0.937300743889479,0.0414731254147313,High,Regular School,WA,2016-2017,98115,24.8901098901099,NW
34583.0,0.577739529546758,0.412650602409639,0.714490674318508,0.13777441332324,High,Regular School,IL,2016-2017,62995,21.0,LK
49414.0,0.591956841589014,0.808358817533129,0.381720430107527,0.0989136649514008,High,Regular School,TX,2016-2017,75232,15.8302808302808,S
34167.0,0.390946502057613,0.507413509060956,0.738898756660746,0.137352674524025,High,Regular School,MO,2016-2017,65737,21.1,LK
62470.0,0.787639983409374,0.646310432569975,0.531180400890869,0.0732004880032534,High,Regular School,TN,2016-2017,37013,17.6,SE
51763.0,0.555222088835534,0.214285714285714,0.779874213836478,0.0541538461538462,High,Regular School,WI,2016-2017,53554,21.4,LK
86712.0,0.707554833468725,0.312555654496883,0.851309365290723,0.0458984375,High,Regular School,FL,2016-2017,33813,21.3736263736264,SE
59909.0,0.526483726866624,0.0990566037735849,0.812080536912752,0.0456140350877193,High,Regular School,WI,2016-2017,54448,24.3,LK
25500.0,0.404336734693878,0.800353356890459,0.480769230769231,0.242173112338858,High,Regular School,NC,2016-2017,28216,15.7081807081807,SE
65288.0,0.500875043752188,0.147766323024055,0.749523809523809,0.0614224137931034,High,Regular School,IN,2016-2017,47527,21.01221001221,LK
43660.0,0.744667697063369,0.274596998332407,0.639722863741339,0.111075234097514,High,Regular School,FL,2016-2017,33173,22.5946275946276,SE
52083.0,0.322274881516588,0.224965706447188,0.547218628719276,0.090728476821192,High,Regular School,PA,2016-2017,17067,20.6166056166056,NE
102383.0,0.788472964943553,0.283914728682171,0.692429022082019,0.0339188370684434,High,Regular School,DE,2016-2017,19809,18.3137973137973,NE
80017.0,0.869311267948406,0.0482233502538071,0.894275700934579,0.112700803212851,High,Regular School,IL,2016-2017,60134,24.3,LK
23835.0,0.337236533957845,0.835489833641405,0.0394349617422013,0.278449144008056,High,Regular School,TN,2016-2017,38109,14.5,SE
69583.0,0.839123867069486,0.639130434782609,0.0,0.037914691943128,High,Regular School,TX,2016-2017,75202,20.4456654456654,S
38766.0,0.348906986712387,0.52078032230704,0.603174603174603,0.0239880059970015,High,Regular School,TX,2016-2017,76903,20.982905982906,S
62063.0,0.608221476510067,0.644645340751043,0.678986272439282,0.104506232023011,High,Regular School,WA,2016-2017,98409,17.5885225885226,NW
37117.0,0.414877300613497,0.0680544435548439,1.0,0.123724489795918,High,Regular School,NJ,2016-2017,8088,22.7899877899878,NE
34367.0,0.50629944330501,0.867313915857605,0.516696750902527,0.0813377374071016,High,Regular School,TX,2016-2017,78583,16.4652014652015,S
50373.0,0.762704745905082,0.278276481149013,0.563617245005258,0.153775743707094,High,Regular School,NC,2016-2017,28012,21.3492063492064,SE
33449.0,0.120884773662551,0.98576512455516,0.687414500683995,0.210234278668311,High,Regular School,IL,2016-2017,60623,15.3,LK
26931.0,0.411919368974584,0.779527559055118,0.162376237623762,0.0964360587002096,High,Regular School,MO,2016-2017,64131,16.1,LK
142824.0,0.931575196008553,0.0202478090057419,0.868022952529995,0.00661221314663555,High,Regular School,TX,2016-2017,75022,24.98778998779,S
